0.0, 0.0, -300.0
0.9803930029019471, 0.0, -300.1403991188907
1.9391052875259793, 0.0, -300.2552809768585
2.8764367484866087, 0.0, -300.3391351411648
3.7969121974927202, 0.0, -300.3908356021938
4.706364184724619, 0.0, -300.4116684131711
5.607684761142727, 0.0, -300.40293947058984
6.497472419000664, 0.0, -300.3648914545203
7.36629030534913, 0.0, -300.3015198144607
8.200946075449476, 0.0, -300.21697168220646
8.988815408548309, 0.0, -300.1146576025501
9.726933349345217, 0.0, -299.9979681725355
10.426780497622506, 0.0, -299.8715972914604
11.099784135856613, 0.0, -299.74583635158115
11.748500902159956, 0.0, -299.6242314232205
12.365549169718042, 0.0, -299.50140410676926
12.938231049929392, 0.0, -299.36821195836114
13.456885574531293, 0.0, -299.217721752742
13.921383812341112, 0.0, -299.04718574138514
14.340606785880137, 0.0, -298.8576326157193
14.726972687500611, 0.0, -298.65276149181824
15.090294748429525, 0.0, -298.43615147056533
15.434187643175683, 0.0, -298.2083365540269
15.755775681142982, 0.0, -297.9667859028635
16.048405672045035, 0.0, -297.7086200073245
16.306681339577114, 0.0, -297.4330224526084
16.53075487128794, 0.0, -297.1414301962809
16.72711609088993, 0.0, -296.8366471990551
16.905993840276693, 0.0, -296.5220796095971
17.076909681554554, 0.0, -296.20065366963524
17.244748552997766, 0.0, -295.87367420613737
17.408620859447037, 0.0, -295.5410255413605
17.564224319902873, 0.0, -295.20262428280046
17.70828097272187, 0.0, -294.85922102611795
17.841990268583725, 0.0, -294.5117907158593
17.97143815965588, 0.0, -294.1607967690138
18.105166354383233, 0.0, -293.80618501271016
18.25038915465697, 0.0, -293.44761093913064
18.410090596001577, 0.0, -293.08459076042004
18.582767096494027, 0.0, -292.71685480186545
18.764767629219122, 0.0, -292.3446551231241
18.95354026763809, 0.0, -291.96842387550225
19.149728743984276, 0.0, -291.5880818614649
19.357127023650353, 0.0, -291.20288739934307
19.580784194637474, 0.0, -290.8119591068523
19.824395044218722, 0.0, -290.4148405686306
20.088534520531923, 0.0, -290.01172297148895
20.370756425628414, 0.0, -289.6034192437037
20.667355270511756, 0.0, -289.1911093888201
20.975630021984077, 0.0, -288.77583315001823
21.295302418987845, 0.0, -288.35809071751976
21.628351384638524, 0.0, -287.9379663371014
21.977444982896056, 0.0, -287.51561948752004
22.343952361100197, 0.0, -287.09163398680187
22.72679035900072, 0.0, -286.66702382035584
23.122786421397283, 0.0, -286.24303805111805
23.52825154931237, 0.0, -285.82086836639354
23.94073075571993, 0.0, -285.4013515570101
24.359837060637343, 0.0, -284.98489702596936
24.786703950179163, 0.0, -284.57172407535364
25.222483820098137, 0.0, -284.1621443149879
25.666919517210985, 0.0, -283.756622856713
26.117912703321455, 0.0, -283.3556613430574
26.572296321047443, 0.0, -282.95965977978494
27.027237413991283, 0.0, -282.56881119600035
27.481335700166348, 0.0, -282.1830705449318
27.93474364614777, 0.0, -281.80225022363214
28.388317819358658, 0.0, -281.42616442377266
28.842434862649483, 0.0, -281.0546727774615
29.29626260087832, 0.0, -280.687613963364
29.74790468086427, 0.0, -280.32474220174066
30.195245195526216, 0.0, -279.96572033863816
30.636900979088, 0.0, -279.6101455713938
31.0726754863568, 0.0, -279.25759618776675
31.503279006101547, 0.0, -278.9076869217243
31.929562940630785, 0.0, -278.560085019785
32.3517908120546, 0.0, -278.214469789396
32.76938808987411, 0.0, -277.8704894578609
33.181272220974044, 0.0, -277.52776339980727
33.58650291241905, 0.0, -277.18591464471007
